Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/api/v1/accounts/fef8369e-48c1-42fc-bb85-5df4bec0f04a/balance?as_of=2026-06-14T05%3A55%3A07.911457%2B00%3A00,1,0,1916.4292510031373,1916.4292510031373,1916.4292510031373,1916.4292510031373,57.0,0.01735432706601488,0.0,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900
GET,/api/v1/accounts/fef8369e-48c1-42fc-bb85-5df4bec0f04a/balance?as_of=2026-06-14T05%3A55%3A07.928508%2B00%3A00,1,0,460.2544180015684,460.2544180015684,460.2544180015684,460.2544180015684,57.0,0.01735432706601488,0.0,460,460,460,460,460,460,460,460,460,460,460
GET,/api/v1/accounts/fef8369e-48c1-42fc-bb85-5df4bec0f04a/balance?as_of=2026-06-14T05%3A55%3A07.931701%2B00%3A00,1,0,511.26270700478926,511.26270700478926,511.26270700478926,511.26270700478926,57.0,0.01735432706601488,0.0,510,510,510,510,510,510,510,510,510,510,510
GET,/api/v1/accounts/fef8369e-48c1-42fc-bb85-5df4bec0f04a/balance?as_of=2026-06-14T05%3A55%3A08.218706%2B00%3A00,1,0,386.92861999879824,386.92861999879824,386.92861999879824,386.92861999879824,57.0,0.01735432706601488,0.0,390,390,390,390,390,390,390,390,390,390,390
GET,/api/v1/accounts/fef8369e-48c1-42fc-bb85-5df4bec0f04a/balance?as_of=2026-06-14T05%3A55%3A08.461870%2B00%3A00,1,0,1142.4193809943972,1142.4193809943972,1142.4193809943972,1142.4193809943972,57.0,0.01735432706601488,0.0,1100,1100,1100,1100,1100,1100,1100,1100,1100,1100,1100
GET,/api/v1/accounts/fef8369e-48c1-42fc-bb85-5df4bec0f04a/balance?as_of=2026-06-14T05%3A55%3A08.529639%2B00%3A00,1,0,2521.9402060029097,2521.9402060029097,2521.9402060029097,2521.9402060029097,57.0,0.01735432706601488,0.0,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500
GET,/api/v1/accounts/fef8369e-48c1-42fc-bb85-5df4bec0f04a/balance?as_of=2026-06-14T05%3A55%3A08.615691%2B00%3A00,1,0,2042.954741002177,2042.954741002177,2042.954741002177,2042.954741002177,57.0,0.01735432706601488,0.0,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000
GET,/api/v1/accounts/fef8369e-48c1-42fc-bb85-5df4bec0f04a/balance?as_of=2026-06-14T05%3A55%3A08.722305%2B00%3A00,1,0,1465.7825030008098,1465.7825030008098,1465.7825030008098,1465.7825030008098,57.0,0.01735432706601488,0.0,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500
GET,/api/v1/accounts/fef8369e-48c1-42fc-bb85-5df4bec0f04a/balance?as_of=2026-06-14T05%3A55%3A08.852285%2B00%3A00,1,0,2072.358252997219,2072.358252997219,2072.358252997219,2072.358252997219,57.0,0.01735432706601488,0.0,2100,2100,2100,2100,2100,2100,2100,2100,2100,2100,2100
GET,/api/v1/accounts/fef8369e-48c1-42fc-bb85-5df4bec0f04a/balance?as_of=2026-06-14T05%3A55%3A09.188118%2B00%3A00,1,0,2079.697704000864,2079.697704000864,2079.697704000864,2079.697704000864,57.0,0.01735432706601488,0.0,2100,2100,2100,2100,2100,2100,2100,2100,2100,2100,2100
GET,/api/v1/accounts/fef8369e-48c1-42fc-bb85-5df4bec0f04a/balance?as_of=2026-06-14T05%3A55%3A09.523980%2B00%3A00,1,0,1867.65567400289,1867.65567400289,1867.65567400289,1867.65567400289,57.0,0.01735432706601488,0.0,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900
GET,/api/v1/accounts/fef8369e-48c1-42fc-bb85-5df4bec0f04a/balance?as_of=2026-06-14T05%3A55%3A09.585917%2B00%3A00,1,0,1137.2250260028522,1137.2250260028522,1137.2250260028522,1137.2250260028522,57.0,0.01735432706601488,0.0,1100,1100,1100,1100,1100,1100,1100,1100,1100,1100,1100
GET,/api/v1/accounts/fef8369e-48c1-42fc-bb85-5df4bec0f04a/balance?as_of=2026-06-14T05%3A55%3A09.941093%2B00%3A00,1,0,1673.994427001162,1673.994427001162,1673.994427001162,1673.994427001162,57.0,0.01735432706601488,0.0,1700,1700,1700,1700,1700,1700,1700,1700,1700,1700,1700
GET,/api/v1/accounts/fef8369e-48c1-42fc-bb85-5df4bec0f04a/balance?as_of=2026-06-14T05%3A55%3A10.122201%2B00%3A00,1,0,1639.10420499451,1639.10420499451,1639.10420499451,1639.10420499451,57.0,0.01735432706601488,0.0,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600
GET,/api/v1/accounts/fef8369e-48c1-42fc-bb85-5df4bec0f04a/balance?as_of=2026-06-14T05%3A55%3A10.313280%2B00%3A00,1,0,1437.9940869985148,1437.9940869985148,1437.9940869985148,1437.9940869985148,57.0,0.01735432706601488,0.0,1400,1400,1400,1400,1400,1400,1400,1400,1400,1400,1400
GET,/api/v1/accounts/fef8369e-48c1-42fc-bb85-5df4bec0f04a/balance?as_of=2026-06-14T05%3A55%3A10.371871%2B00%3A00,1,0,1396.9465319969459,1396.9465319969459,1396.9465319969459,1396.9465319969459,57.0,0.01735432706601488,0.0,1400,1400,1400,1400,1400,1400,1400,1400,1400,1400,1400
GET,/api/v1/accounts/fef8369e-48c1-42fc-bb85-5df4bec0f04a/balance?as_of=2026-06-14T05%3A55%3A10.789167%2B00%3A00,1,0,1175.8368330047233,1175.8368330047233,1175.8368330047233,1175.8368330047233,57.0,0.01735432706601488,0.0,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200
GET,/api/v1/accounts/fef8369e-48c1-42fc-bb85-5df4bec0f04a/balance?as_of=2026-06-14T05%3A55%3A10.877312%2B00%3A00,1,0,1362.1106350037735,1362.1106350037735,1362.1106350037735,1362.1106350037735,57.0,0.01735432706601488,0.0,1400,1400,1400,1400,1400,1400,1400,1400,1400,1400,1400
GET,/api/v1/accounts/fef8369e-48c1-42fc-bb85-5df4bec0f04a/balance?as_of=2026-06-14T05%3A55%3A10.976015%2B00%3A00,1,0,1484.239183999307,1484.239183999307,1484.239183999307,1484.239183999307,57.0,0.01735432706601488,0.0,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500
GET,/api/v1/accounts/fef8369e-48c1-42fc-bb85-5df4bec0f04a/balance?as_of=2026-06-14T05%3A55%3A11.045880%2B00%3A00,1,0,1400.987849003286,1400.987849003286,1400.987849003286,1400.987849003286,57.0,0.01735432706601488,0.0,1400,1400,1400,1400,1400,1400,1400,1400,1400,1400,1400
GET,/api/v1/accounts/fef8369e-48c1-42fc-bb85-5df4bec0f04a/balance?as_of=2026-06-14T05%3A55%3A11.096188%2B00%3A00,1,0,1350.3830050030956,1350.3830050030956,1350.3830050030956,1350.3830050030956,57.0,0.01735432706601488,0.0,1400,1400,1400,1400,1400,1400,1400,1400,1400,1400,1400
GET,/api/v1/accounts/fef8369e-48c1-42fc-bb85-5df4bec0f04a/balance?as_of=2026-06-14T05%3A55%3A11.134101%2B00%3A00,1,0,615.4163779938244,615.4163779938244,615.4163779938244,615.4163779938244,57.0,0.01735432706601488,0.0,620,620,620,620,620,620,620,620,620,620,620
GET,/api/v1/accounts/fef8369e-48c1-42fc-bb85-5df4bec0f04a/balance?as_of=2026-06-14T05%3A55%3A11.172759%2B00%3A00,1,0,577.5926160058589,577.5926160058589,577.5926160058589,577.5926160058589,57.0,0.01735432706601488,0.0,580,580,580,580,580,580,580,580,580,580,580
GET,/api/v1/accounts/fef8369e-48c1-42fc-bb85-5df4bec0f04a/balance?as_of=2026-06-14T05%3A55%3A11.537528%2B00%3A00,1,0,916.5498469956219,916.5498469956219,916.5498469956219,916.5498469956219,57.0,0.01735432706601488,0.0,920,920,920,920,920,920,920,920,920,920,920
GET,/api/v1/accounts/fef8369e-48c1-42fc-bb85-5df4bec0f04a/balance?as_of=2026-06-14T05%3A55%3A11.555358%2B00%3A00,1,0,1289.015655995172,1289.015655995172,1289.015655995172,1289.015655995172,57.0,0.01735432706601488,0.0,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300
GET,/api/v1/accounts/fef8369e-48c1-42fc-bb85-5df4bec0f04a/balance?as_of=2026-06-14T05%3A55%3A11.625104%2B00%3A00,1,0,422.7222029949189,422.7222029949189,422.7222029949189,422.7222029949189,57.0,0.01735432706601488,0.0,420,420,420,420,420,420,420,420,420,420,420
GET,/api/v1/accounts/fef8369e-48c1-42fc-bb85-5df4bec0f04a/balance?as_of=2026-06-14T05%3A55%3A11.945809%2B00%3A00,1,0,1555.4915869943216,1555.4915869943216,1555.4915869943216,1555.4915869943216,57.0,0.01735432706601488,0.0,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600
GET,/api/v1/accounts/fef8369e-48c1-42fc-bb85-5df4bec0f04a/balance?as_of=2026-06-14T05%3A55%3A12.093023%2B00%3A00,1,0,1269.3809120028163,1269.3809120028163,1269.3809120028163,1269.3809120028163,57.0,0.01735432706601488,0.0,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300
GET,/api/v1/accounts/fef8369e-48c1-42fc-bb85-5df4bec0f04a/balance?as_of=2026-06-14T05%3A55%3A12.292352%2B00%3A00,1,0,1822.3422059963923,1822.3422059963923,1822.3422059963923,1822.3422059963923,57.0,0.01735432706601488,0.0,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
GET,/api/v1/accounts/fef8369e-48c1-42fc-bb85-5df4bec0f04a/balance?as_of=2026-06-14T05%3A55%3A12.444332%2B00%3A00,1,0,123.12554799427744,123.12554799427744,123.12554799427744,123.12554799427744,57.0,0.01735432706601488,0.0,120,120,120,120,120,120,120,120,120,120,120
GET,/api/v1/accounts/fef8369e-48c1-42fc-bb85-5df4bec0f04a/balance?as_of=2026-06-14T05%3A55%3A12.497697%2B00%3A00,1,0,864.3406449991744,864.3406449991744,864.3406449991744,864.3406449991744,57.0,0.01735432706601488,0.0,860,860,860,860,860,860,860,860,860,860,860
GET,/api/v1/accounts/fef8369e-48c1-42fc-bb85-5df4bec0f04a/balance?as_of=2026-06-14T05%3A55%3A12.842546%2B00%3A00,1,0,1227.3867539988714,1227.3867539988714,1227.3867539988714,1227.3867539988714,57.0,0.01735432706601488,0.0,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200
GET,/api/v1/accounts/fef8369e-48c1-42fc-bb85-5df4bec0f04a/balance?as_of=2026-06-14T05%3A55%3A12.891029%2B00%3A00,1,0,378.77776400273433,378.77776400273433,378.77776400273433,378.77776400273433,57.0,0.01735432706601488,0.0,380,380,380,380,380,380,380,380,380,380,380
GET,/api/v1/accounts/fef8369e-48c1-42fc-bb85-5df4bec0f04a/balance?as_of=2026-06-14T05%3A55%3A13.001183%2B00%3A00,1,0,1097.352206998039,1097.352206998039,1097.352206998039,1097.352206998039,57.0,0.01735432706601488,0.0,1100,1100,1100,1100,1100,1100,1100,1100,1100,1100,1100
GET,/api/v1/accounts/fef8369e-48c1-42fc-bb85-5df4bec0f04a/balance?as_of=2026-06-14T05%3A55%3A13.031961%2B00%3A00,1,0,345.10601600049995,345.10601600049995,345.10601600049995,345.10601600049995,57.0,0.01735432706601488,0.0,350,350,350,350,350,350,350,350,350,350,350
GET,/api/v1/accounts/fef8369e-48c1-42fc-bb85-5df4bec0f04a/balance?as_of=2026-06-14T05%3A55%3A13.125658%2B00%3A00,1,0,199.9807980027981,199.9807980027981,199.9807980027981,199.9807980027981,57.0,0.01735432706601488,0.0,200,200,200,200,200,200,200,200,200,200,200
GET,/api/v1/accounts/fef8369e-48c1-42fc-bb85-5df4bec0f04a/balance?as_of=2026-06-14T05%3A55%3A13.325952%2B00%3A00,1,0,774.356091998925,774.356091998925,774.356091998925,774.356091998925,57.0,0.01735432706601488,0.0,770,770,770,770,770,770,770,770,770,770,770
POST,/api/v1/auth/login,100,0,16000.0,16920.389399189655,10718.648927999311,23861.185966998164,206.0,1.7354327066014883,0.0,16000,18000,20000,20000,22000,22000,23000,24000,24000,24000,24000
POST,/api/v1/transactions,428,0,3000.0,3741.148471747735,229.5334489972447,14050.035183005093,538.0,7.42765198425437,0.0,3000,4000,4800,5200,6700,9000,12000,13000,14000,14000,14000
,Aggregated,830,0,2800.0,4856.041325548129,55.80097099300474,23861.185966998164,426.1180722891566,14.404091464792351,0.0,2800,4100,5400,6600,14000,17000,21000,22000,24000,24000,24000
