Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/api/v1/accounts/fef8369e-48c1-42fc-bb85-5df4bec0f04a/balance?as_of=2026-06-12T09%3A10%3A54.941776%2B00%3A00,1,0,4706.805825000629,4706.805825000629,4706.805825000629,4706.805825000629,56.0,0.01772231359519282,0.0,4700,4700,4700,4700,4700,4700,4700,4700,4700,4700,4700
GET,/api/v1/accounts/fef8369e-48c1-42fc-bb85-5df4bec0f04a/balance?as_of=2026-06-12T09%3A10%3A55.316367%2B00%3A00,1,0,7154.574002001027,7154.574002001027,7154.574002001027,7154.574002001027,56.0,0.01772231359519282,0.0,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200
GET,/api/v1/accounts/fef8369e-48c1-42fc-bb85-5df4bec0f04a/balance?as_of=2026-06-12T09%3A10%3A57.078848%2B00%3A00,1,0,6307.680819998495,6307.680819998495,6307.680819998495,6307.680819998495,56.0,0.01772231359519282,0.0,6300,6300,6300,6300,6300,6300,6300,6300,6300,6300,6300
GET,/api/v1/accounts/fef8369e-48c1-42fc-bb85-5df4bec0f04a/balance?as_of=2026-06-12T09%3A10%3A57.630016%2B00%3A00,1,0,6851.14878099921,6851.14878099921,6851.14878099921,6851.14878099921,56.0,0.01772231359519282,0.0,6900,6900,6900,6900,6900,6900,6900,6900,6900,6900,6900
GET,/api/v1/accounts/fef8369e-48c1-42fc-bb85-5df4bec0f04a/balance?as_of=2026-06-12T09%3A10%3A59.152544%2B00%3A00,1,0,7810.914073997992,7810.914073997992,7810.914073997992,7810.914073997992,56.0,0.01772231359519282,0.0,7800,7800,7800,7800,7800,7800,7800,7800,7800,7800,7800
GET,/api/v1/accounts/fef8369e-48c1-42fc-bb85-5df4bec0f04a/balance?as_of=2026-06-12T09%3A10%3A59.432519%2B00%3A00,1,0,6997.777356998995,6997.777356998995,6997.777356998995,6997.777356998995,56.0,0.01772231359519282,0.0,7000,7000,7000,7000,7000,7000,7000,7000,7000,7000,7000
GET,/api/v1/accounts/fef8369e-48c1-42fc-bb85-5df4bec0f04a/balance?as_of=2026-06-12T09%3A10%3A59.433898%2B00%3A00,1,0,6998.100595003052,6998.100595003052,6998.100595003052,6998.100595003052,56.0,0.01772231359519282,0.0,7000,7000,7000,7000,7000,7000,7000,7000,7000,7000,7000
GET,/api/v1/accounts/fef8369e-48c1-42fc-bb85-5df4bec0f04a/balance?as_of=2026-06-12T09%3A10%3A59.874830%2B00%3A00,1,0,7666.15752099824,7666.15752099824,7666.15752099824,7666.15752099824,56.0,0.01772231359519282,0.0,7700,7700,7700,7700,7700,7700,7700,7700,7700,7700,7700
GET,/api/v1/accounts/fef8369e-48c1-42fc-bb85-5df4bec0f04a/balance?as_of=2026-06-12T09%3A10%3A59.879171%2B00%3A00,1,0,7086.767559998407,7086.767559998407,7086.767559998407,7086.767559998407,56.0,0.01772231359519282,0.0,7100,7100,7100,7100,7100,7100,7100,7100,7100,7100,7100
GET,/api/v1/accounts/fef8369e-48c1-42fc-bb85-5df4bec0f04a/balance?as_of=2026-06-12T09%3A11%3A00.466839%2B00%3A00,1,0,11308.529481997539,11308.529481997539,11308.529481997539,11308.529481997539,56.0,0.01772231359519282,0.0,11000,11000,11000,11000,11000,11000,11000,11000,11000,11000,11000
GET,/api/v1/accounts/fef8369e-48c1-42fc-bb85-5df4bec0f04a/balance?as_of=2026-06-12T09%3A11%3A00.829957%2B00%3A00,1,0,6712.819884000055,6712.819884000055,6712.819884000055,6712.819884000055,56.0,0.01772231359519282,0.0,6700,6700,6700,6700,6700,6700,6700,6700,6700,6700,6700
GET,/api/v1/accounts/fef8369e-48c1-42fc-bb85-5df4bec0f04a/balance?as_of=2026-06-12T09%3A11%3A02.215639%2B00%3A00,1,0,16641.258783998637,16641.258783998637,16641.258783998637,16641.258783998637,56.0,0.01772231359519282,0.0,17000,17000,17000,17000,17000,17000,17000,17000,17000,17000,17000
GET,/api/v1/accounts/fef8369e-48c1-42fc-bb85-5df4bec0f04a/balance?as_of=2026-06-12T09%3A11%3A02.463790%2B00%3A00,1,0,6362.805963999563,6362.805963999563,6362.805963999563,6362.805963999563,56.0,0.01772231359519282,0.0,6400,6400,6400,6400,6400,6400,6400,6400,6400,6400,6400
GET,/api/v1/accounts/fef8369e-48c1-42fc-bb85-5df4bec0f04a/balance?as_of=2026-06-12T09%3A11%3A02.971128%2B00%3A00,1,0,6755.976459000522,6755.976459000522,6755.976459000522,6755.976459000522,56.0,0.01772231359519282,0.0,6800,6800,6800,6800,6800,6800,6800,6800,6800,6800,6800
GET,/api/v1/accounts/fef8369e-48c1-42fc-bb85-5df4bec0f04a/balance?as_of=2026-06-12T09%3A11%3A03.217964%2B00%3A00,1,0,6734.220977999939,6734.220977999939,6734.220977999939,6734.220977999939,56.0,0.01772231359519282,0.0,6700,6700,6700,6700,6700,6700,6700,6700,6700,6700,6700
