Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/api/v1/accounts/fef8369e-48c1-42fc-bb85-5df4bec0f04a/balance?as_of=2026-06-12T08%3A59%3A15.041940%2B00%3A00,1,0,468.8816499983659,468.8816499983659,468.8816499983659,468.8816499983659,56.0,0.01772134316980526,0.0,470,470,470,470,470,470,470,470,470,470,470
GET,/api/v1/accounts/fef8369e-48c1-42fc-bb85-5df4bec0f04a/balance?as_of=2026-06-12T08%3A59%3A15.158513%2B00%3A00,1,0,790.9324159991229,790.9324159991229,790.9324159991229,790.9324159991229,56.0,0.01772134316980526,0.0,790,790,790,790,790,790,790,790,790,790,790
GET,/api/v1/accounts/fef8369e-48c1-42fc-bb85-5df4bec0f04a/balance?as_of=2026-06-12T08%3A59%3A15.263000%2B00%3A00,1,0,747.6346689982165,747.6346689982165,747.6346689982165,747.6346689982165,56.0,0.01772134316980526,0.0,750,750,750,750,750,750,750,750,750,750,750
GET,/api/v1/accounts/fef8369e-48c1-42fc-bb85-5df4bec0f04a/balance?as_of=2026-06-12T08%3A59%3A15.266488%2B00%3A00,1,0,322.0868709977367,322.0868709977367,322.0868709977367,322.0868709977367,56.0,0.01772134316980526,0.0,320,320,320,320,320,320,320,320,320,320,320
GET,/api/v1/accounts/fef8369e-48c1-42fc-bb85-5df4bec0f04a/balance?as_of=2026-06-12T08%3A59%3A15.390861%2B00%3A00,1,0,969.7047100016789,969.7047100016789,969.7047100016789,969.7047100016789,56.0,0.01772134316980526,0.0,970,970,970,970,970,970,970,970,970,970,970
GET,/api/v1/accounts/fef8369e-48c1-42fc-bb85-5df4bec0f04a/balance?as_of=2026-06-12T08%3A59%3A15.572426%2B00%3A00,1,0,2030.6319809969864,2030.6319809969864,2030.6319809969864,2030.6319809969864,56.0,0.01772134316980526,0.0,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000
GET,/api/v1/accounts/fef8369e-48c1-42fc-bb85-5df4bec0f04a/balance?as_of=2026-06-12T08%3A59%3A15.591942%2B00%3A00,1,0,1147.4662569999055,1147.4662569999055,1147.4662569999055,1147.4662569999055,56.0,0.01772134316980526,0.0,1100,1100,1100,1100,1100,1100,1100,1100,1100,1100,1100
GET,/api/v1/accounts/fef8369e-48c1-42fc-bb85-5df4bec0f04a/balance?as_of=2026-06-12T08%3A59%3A15.729720%2B00%3A00,1,0,947.2380690021964,947.2380690021964,947.2380690021964,947.2380690021964,56.0,0.01772134316980526,0.0,950,950,950,950,950,950,950,950,950,950,950
GET,/api/v1/accounts/fef8369e-48c1-42fc-bb85-5df4bec0f04a/balance?as_of=2026-06-12T08%3A59%3A15.757882%2B00%3A00,1,0,1066.0015040011785,1066.0015040011785,1066.0015040011785,1066.0015040011785,56.0,0.01772134316980526,0.0,1100,1100,1100,1100,1100,1100,1100,1100,1100,1100,1100
GET,/api/v1/accounts/fef8369e-48c1-42fc-bb85-5df4bec0f04a/balance?as_of=2026-06-12T08%3A59%3A15.760668%2B00%3A00,1,0,915.9449529979611,915.9449529979611,915.9449529979611,915.9449529979611,56.0,0.01772134316980526,0.0,920,920,920,920,920,920,920,920,920,920,920
